Id,Id2,Geography,Total,Occupied,Vacant
1000000US210670004001008,210670004001008,"Block 1008, Block Group 1, Census Tract 4, Fayette County, Kentucky",20,19,1
1000000US210670004001009,210670004001009,"Block 1009, Block Group 1, Census Tract 4, Fayette County, Kentucky",6,5,1
1000000US210670004001010,210670004001010,"Block 1010, Block Group 1, Census Tract 4, Fayette County, Kentucky",18,17,1
1000000US210670004001011,210670004001011,"Block 1011, Block Group 1, Census Tract 4, Fayette County, Kentucky",3,3,0
1000000US210670004001012,210670004001012,"Block 1012, Block Group 1, Census Tract 4, Fayette County, Kentucky",0,0,0
1000000US210670004001013,210670004001013,"Block 1013, Block Group 1, Census Tract 4, Fayette County, Kentucky",1,1,0
1000000US210670004002000,210670004002000,"Block 2000, Block Group 2, Census Tract 4, Fayette County, Kentucky",31,28,3
1000000US210670004002001,210670004002001,"Block 2001, Block Group 2, Census Tract 4, Fayette County, Kentucky",11,10,1
1000000US210670004002002,210670004002002,"Block 2002, Block Group 2, Census Tract 4, Fayette County, Kentucky",8,8,0
1000000US210670004002003,210670004002003,"Block 2003, Block Group 2, Census Tract 4, Fayette County, Kentucky",28,27,1
1000000US210670004002004,210670004002004,"Block 2004, Block Group 2, Census Tract 4, Fayette County, Kentucky",29,25,4
1000000US210670004002005,210670004002005,"Block 2005, Block Group 2, Census Tract 4, Fayette County, Kentucky",54,40,14
1000000US210670004002006,210670004002006,"Block 2006, Block Group 2, Census Tract 4, Fayette County, Kentucky",16,15,1
1000000US210670004002007,210670004002007,"Block 2007, Block Group 2, Census Tract 4, Fayette County, Kentucky",20,20,0
1000000US210670004002008,210670004002008,"Block 2008, Block Group 2, Census Tract 4, Fayette County, Kentucky",0,0,0
1000000US210670004002009,210670004002009,"Block 2009, Block Group 2, Census Tract 4, Fayette County, Kentucky",0,0,0
1000000US210670004002010,210670004002010,"Block 2010, Block Group 2, Census Tract 4, Fayette County, Kentucky",0,0,0
1000000US210670004002011,210670004002011,"Block 2011, Block Group 2, Census Tract 4, Fayette County, Kentucky",0,0,0
1000000US210670004002012,210670004002012,"Block 2012, Block Group 2, Census Tract 4, Fayette County, Kentucky",0,0,0
1000000US210670004003000,210670004003000,"Block 3000, Block Group 3, Census Tract 4, Fayette County, Kentucky",0,0,0
1000000US210670004003001,210670004003001,"Block 3001, Block Group 3, Census Tract 4, Fayette County, Kentucky",1,0,1
1000000US210670004003002,210670004003002,"Block 3002, Block Group 3, Census Tract 4, Fayette County, Kentucky",65,58,7
1000000US210670004003003,210670004003003,"Block 3003, Block Group 3, Census Tract 4, Fayette County, Kentucky",502,378,124
1000000US210670004003004,210670004003004,"Block 3004, Block Group 3, Census Tract 4, Fayette County, Kentucky",62,24,38
1000000US210670004003005,210670004003005,"Block 3005, Block Group 3, Census Tract 4, Fayette County, Kentucky",47,24,23
1000000US210670004003006,210670004003006,"Block 3006, Block Group 3, Census Tract 4, Fayette County, Kentucky",11,4,7
1000000US210670004003007,210670004003007,"Block 3007, Block Group 3, Census Tract 4, Fayette County, Kentucky",50,45,5
1000000US210670004003008,210670004003008,"Block 3008, Block Group 3, Census Tract 4, Fayette County, Kentucky",28,26,2
1000000US210670004003009,210670004003009,"Block 3009, Block Group 3, Census Tract 4, Fayette County, Kentucky",8,5,3
1000000US210670004003010,210670004003010,"Block 3010, Block Group 3, Census Tract 4, Fayette County, Kentucky",0,0,0
1000000US210670004003011,210670004003011,"Block 3011, Block Group 3, Census Tract 4, Fayette County, Kentucky",0,0,0
1000000US210670004003012,210670004003012,"Block 3012, Block Group 3, Census Tract 4, Fayette County, Kentucky",0,0,0
1000000US210670004003013,210670004003013,"Block 3013, Block Group 3, Census Tract 4, Fayette County, Kentucky",6,5,1
1000000US210670005001000,210670005001000,"Block 1000, Block Group 1, Census Tract 5, Fayette County, Kentucky",14,12,2
1000000US210670005001001,210670005001001,"Block 1001, Block Group 1, Census Tract 5, Fayette County, Kentucky",38,37,1
1000000US210670005001002,210670005001002,"Block 1002, Block Group 1, Census Tract 5, Fayette County, Kentucky",0,0,0
1000000US210670005001003,210670005001003,"Block 1003, Block Group 1, Census Tract 5, Fayette County, Kentucky",34,31,3
1000000US210670005001004,210670005001004,"Block 1004, Block Group 1, Census Tract 5, Fayette County, Kentucky",27,20,7
1000000US210670005001005,210670005001005,"Block 1005, Block Group 1, Census Tract 5, Fayette County, Kentucky",53,47,6
1000000US210670005001006,210670005001006,"Block 1006, Block Group 1, Census Tract 5, Fayette County, Kentucky",21,21,0
1000000US210670005001007,210670005001007,"Block 1007, Block Group 1, Census Tract 5, Fayette County, Kentucky",22,21,1
1000000US210670005001008,210670005001008,"Block 1008, Block Group 1, Census Tract 5, Fayette County, Kentucky",25,24,1
1000000US210670005001009,210670005001009,"Block 1009, Block Group 1, Census Tract 5, Fayette County, Kentucky",16,13,3
1000000US210670005001010,210670005001010,"Block 1010, Block Group 1, Census Tract 5, Fayette County, Kentucky",51,48,3
1000000US210670005001011,210670005001011,"Block 1011, Block Group 1, Census Tract 5, Fayette County, Kentucky",46,42,4
1000000US210670005001012,210670005001012,"Block 1012, Block Group 1, Census Tract 5, Fayette County, Kentucky",0,0,0
1000000US210670005001013,210670005001013,"Block 1013, Block Group 1, Census Tract 5, Fayette County, Kentucky",37,36,1
1000000US210670005001014,210670005001014,"Block 1014, Block Group 1, Census Tract 5, Fayette County, Kentucky",19,17,2
1000000US210670005001015,210670005001015,"Block 1015, Block Group 1, Census Tract 5, Fayette County, Kentucky",27,26,1
1000000US210670005001016,210670005001016,"Block 1016, Block Group 1, Census Tract 5, Fayette County, Kentucky",22,21,1
1000000US210670005002000,210670005002000,"Block 2000, Block Group 2, Census Tract 5, Fayette County, Kentucky",97,91,6
1000000US210670005002001,210670005002001,"Block 2001, Block Group 2, Census Tract 5, Fayette County, Kentucky",0,0,0
1000000US210670005002002,210670005002002,"Block 2002, Block Group 2, Census Tract 5, Fayette County, Kentucky",0,0,0
1000000US210670005002003,210670005002003,"Block 2003, Block Group 2, Census Tract 5, Fayette County, Kentucky",20,20,0
1000000US210670005002004,210670005002004,"Block 2004, Block Group 2, Census Tract 5, Fayette County, Kentucky",52,47,5
1000000US210670005002005,210670005002005,"Block 2005, Block Group 2, Census Tract 5, Fayette County, Kentucky",57,53,4
1000000US210670005002006,210670005002006,"Block 2006, Block Group 2, Census Tract 5, Fayette County, Kentucky",44,41,3
1000000US210670005002007,210670005002007,"Block 2007, Block Group 2, Census Tract 5, Fayette County, Kentucky",50,48,2
1000000US210670005002008,210670005002008,"Block 2008, Block Group 2, Census Tract 5, Fayette County, Kentucky",41,40,1
1000000US210670005002009,210670005002009,"Block 2009, Block Group 2, Census Tract 5, Fayette County, Kentucky",42,38,4
1000000US210670005002010,210670005002010,"Block 2010, Block Group 2, Census Tract 5, Fayette County, Kentucky",81,75,6
1000000US210670005003000,210670005003000,"Block 3000, Block Group 3, Census Tract 5, Fayette County, Kentucky",86,82,4
1000000US210670005003001,210670005003001,"Block 3001, Block Group 3, Census Tract 5, Fayette County, Kentucky",15,15,0
1000000US210670005003002,210670005003002,"Block 3002, Block Group 3, Census Tract 5, Fayette County, Kentucky",25,25,0
1000000US210670005003003,210670005003003,"Block 3003, Block Group 3, Census Tract 5, Fayette County, Kentucky",89,79,10
1000000US210670005003004,210670005003004,"Block 3004, Block Group 3, Census Tract 5, Fayette County, Kentucky",134,125,9
1000000US210670005003005,210670005003005,"Block 3005, Block Group 3, Census Tract 5, Fayette County, Kentucky",17,16,1
1000000US210670005003006,210670005003006,"Block 3006, Block Group 3, Census Tract 5, Fayette County, Kentucky",60,58,2
1000000US210670005003007,210670005003007,"Block 3007, Block Group 3, Census Tract 5, Fayette County, Kentucky",39,36,3
1000000US210670005004000,210670005004000,"Block 4000, Block Group 4, Census Tract 5, Fayette County, Kentucky",50,45,5
1000000US210670005004001,210670005004001,"Block 4001, Block Group 4, Census Tract 5, Fayette County, Kentucky",49,45,4
1000000US210670005004002,210670005004002,"Block 4002, Block Group 4, Census Tract 5, Fayette County, Kentucky",54,51,3
1000000US210670005004003,210670005004003,"Block 4003, Block Group 4, Census Tract 5, Fayette County, Kentucky",78,69,9
1000000US210670005004004,210670005004004,"Block 4004, Block Group 4, Census Tract 5, Fayette County, Kentucky",64,64,0
1000000US210670005004005,210670005004005,"Block 4005, Block Group 4, Census Tract 5, Fayette County, Kentucky",49,47,2
1000000US210670005004006,210670005004006,"Block 4006, Block Group 4, Census Tract 5, Fayette County, Kentucky",51,50,1
1000000US210670005004007,210670005004007,"Block 4007, Block Group 4, Census Tract 5, Fayette County, Kentucky",40,39,1
1000000US210670006001000,210670006001000,"Block 1000, Block Group 1, Census Tract 6, Fayette County, Kentucky",21,19,2
1000000US210670006001001,210670006001001,"Block 1001, Block Group 1, Census Tract 6, Fayette County, Kentucky",20,20,0
1000000US210670006001002,210670006001002,"Block 1002, Block Group 1, Census Tract 6, Fayette County, Kentucky",43,41,2
1000000US210670006001003,210670006001003,"Block 1003, Block Group 1, Census Tract 6, Fayette County, Kentucky",56,55,1
1000000US210670006001004,210670006001004,"Block 1004, Block Group 1, Census Tract 6, Fayette County, Kentucky",1,1,0
1000000US210670006001005,210670006001005,"Block 1005, Block Group 1, Census Tract 6, Fayette County, Kentucky",28,23,5
1000000US210670006001006,210670006001006,"Block 1006, Block Group 1, Census Tract 6, Fayette County, Kentucky",37,34,3
1000000US210670006001007,210670006001007,"Block 1007, Block Group 1, Census Tract 6, Fayette County, Kentucky",24,24,0
1000000US210670006001008,210670006001008,"Block 1008, Block Group 1, Census Tract 6, Fayette County, Kentucky",24,24,0
1000000US210670006001009,210670006001009,"Block 1009, Block Group 1, Census Tract 6, Fayette County, Kentucky",56,55,1
1000000US210670006001010,210670006001010,"Block 1010, Block Group 1, Census Tract 6, Fayette County, Kentucky",23,21,2
1000000US210670006001011,210670006001011,"Block 1011, Block Group 1, Census Tract 6, Fayette County, Kentucky",24,24,0
1000000US210670006001012,210670006001012,"Block 1012, Block Group 1, Census Tract 6, Fayette County, Kentucky",35,33,2
1000000US210670006001013,210670006001013,"Block 1013, Block Group 1, Census Tract 6, Fayette County, Kentucky",111,105,6
1000000US210670006001014,210670006001014,"Block 1014, Block Group 1, Census Tract 6, Fayette County, Kentucky",111,106,5
1000000US210670006001015,210670006001015,"Block 1015, Block Group 1, Census Tract 6, Fayette County, Kentucky",37,36,1
1000000US210670006001016,210670006001016,"Block 1016, Block Group 1, Census Tract 6, Fayette County, Kentucky",28,28,0
1000000US210670006001017,210670006001017,"Block 1017, Block Group 1, Census Tract 6, Fayette County, Kentucky",21,21,0
1000000US210670006002000,210670006002000,"Block 2000, Block Group 2, Census Tract 6, Fayette County, Kentucky",2,2,0
1000000US210670006002001,210670006002001,"Block 2001, Block Group 2, Census Tract 6, Fayette County, Kentucky",34,32,2
1000000US210670006002002,210670006002002,"Block 2002, Block Group 2, Census Tract 6, Fayette County, Kentucky",35,35,0
1000000US210670006002003,210670006002003,"Block 2003, Block Group 2, Census Tract 6, Fayette County, Kentucky",48,44,4
1000000US210670006002004,210670006002004,"Block 2004, Block Group 2, Census Tract 6, Fayette County, Kentucky",0,0,0
1000000US210670006002005,210670006002005,"Block 2005, Block Group 2, Census Tract 6, Fayette County, Kentucky",49,46,3
1000000US210670006002006,210670006002006,"Block 2006, Block Group 2, Census Tract 6, Fayette County, Kentucky",64,63,1
1000000US210670006002007,210670006002007,"Block 2007, Block Group 2, Census Tract 6, Fayette County, Kentucky",30,28,2
1000000US210670006002008,210670006002008,"Block 2008, Block Group 2, Census Tract 6, Fayette County, Kentucky",31,30,1
1000000US210670006002009,210670006002009,"Block 2009, Block Group 2, Census Tract 6, Fayette County, Kentucky",267,258,9
1000000US210670006002010,210670006002010,"Block 2010, Block Group 2, Census Tract 6, Fayette County, Kentucky",47,42,5
1000000US210670006002011,210670006002011,"Block 2011, Block Group 2, Census Tract 6, Fayette County, Kentucky",20,17,3
1000000US210670006002012,210670006002012,"Block 2012, Block Group 2, Census Tract 6, Fayette County, Kentucky",8,8,0
1000000US210670006002013,210670006002013,"Block 2013, Block Group 2, Census Tract 6, Fayette County, Kentucky",57,54,3
1000000US210670006002014,210670006002014,"Block 2014, Block Group 2, Census Tract 6, Fayette County, Kentucky",18,16,2
1000000US210670006002015,210670006002015,"Block 2015, Block Group 2, Census Tract 6, Fayette County, Kentucky",0,0,0
1000000US210670006002016,210670006002016,"Block 2016, Block Group 2, Census Tract 6, Fayette County, Kentucky",29,28,1
1000000US210670006002017,210670006002017,"Block 2017, Block Group 2, Census Tract 6, Fayette County, Kentucky",45,45,0
1000000US210670006002018,210670006002018,"Block 2018, Block Group 2, Census Tract 6, Fayette County, Kentucky",42,42,0
1000000US210670006002019,210670006002019,"Block 2019, Block Group 2, Census Tract 6, Fayette County, Kentucky",0,0,0
1000000US210670006003000,210670006003000,"Block 3000, Block Group 3, Census Tract 6, Fayette County, Kentucky",32,28,4
1000000US210670006003001,210670006003001,"Block 3001, Block Group 3, Census Tract 6, Fayette County, Kentucky",40,40,0
1000000US210670006003002,210670006003002,"Block 3002, Block Group 3, Census Tract 6, Fayette County, Kentucky",128,101,27
1000000US210670006003003,210670006003003,"Block 3003, Block Group 3, Census Tract 6, Fayette County, Kentucky",33,30,3
1000000US210670006003004,210670006003004,"Block 3004, Block Group 3, Census Tract 6, Fayette County, Kentucky",33,30,3
1000000US210670006003005,210670006003005,"Block 3005, Block Group 3, Census Tract 6, Fayette County, Kentucky",22,19,3
1000000US210670006003006,210670006003006,"Block 3006, Block Group 3, Census Tract 6, Fayette County, Kentucky",9,9,0
1000000US210670006003007,210670006003007,"Block 3007, Block Group 3, Census Tract 6, Fayette County, Kentucky",45,39,6
1000000US210670006003008,210670006003008,"Block 3008, Block Group 3, Census Tract 6, Fayette County, Kentucky",68,46,22
1000000US210670006003009,210670006003009,"Block 3009, Block Group 3, Census Tract 6, Fayette County, Kentucky",61,59,2
1000000US210670006003010,210670006003010,"Block 3010, Block Group 3, Census Tract 6, Fayette County, Kentucky",73,70,3
1000000US210670006003011,210670006003011,"Block 3011, Block Group 3, Census Tract 6, Fayette County, Kentucky",171,153,18
1000000US210670006003012,210670006003012,"Block 3012, Block Group 3, Census Tract 6, Fayette County, Kentucky",58,56,2
1000000US210670006003013,210670006003013,"Block 3013, Block Group 3, Census Tract 6, Fayette County, Kentucky",56,53,3
1000000US210670006003014,210670006003014,"Block 3014, Block Group 3, Census Tract 6, Fayette County, Kentucky",29,28,1
1000000US210670006003015,210670006003015,"Block 3015, Block Group 3, Census Tract 6, Fayette County, Kentucky",46,44,2
1000000US210670006003016,210670006003016,"Block 3016, Block Group 3, Census Tract 6, Fayette County, Kentucky",2,2,0
1000000US210670006003017,210670006003017,"Block 3017, Block Group 3, Census Tract 6, Fayette County, Kentucky",17,16,1
